ranking,name,review_counts,url,phone,address,review_stars
,"            Dragon View Restaurant
        ",51,https://www.yelp.ca/biz/dragon-view-restaurant-richmond?search_key=61574,"        (604) 241-8828
    ","             3779 Sexsmith Road Suite 1298 Richmond ,  BC   V6X 3Z9 
        ",4.0
,"            Sing Chong Food Centre
        ",5,https://www.yelp.ca/biz/sing-chong-food-centre-vancouver?search_key=61574,"        (604) 684-0253
    ","             253 Keefer Street Vancouver ,  BC   V6A 1X6 
        ",4.0
,"            Orange Blossom Chinese Restaurant
        ",2,https://www.yelp.ca/biz/orange-blossom-chinese-restaurant-delta?search_key=61574,"        (604) 590-3331
    ","             11161 84 Avenue Suite 4 Delta ,  BC   V4C 2K4 
        ",4.0
,"            Hon’s Wun-Tun House
        ",74,https://www.yelp.ca/biz/hons-wun-tun-house-vancouver?search_key=61574,"        (604) 688-0871
    ","             268 Keefer Street Suite 108 Vancouver ,  BC   V6A 1X5 
        ",3.0
,"            Buddha’s Orient Express
        ",14,https://www.yelp.ca/biz/buddhas-orient-express-vancouver?search_key=21294,"        (604) 873-5885
    ","             2450 Commercial Dr Vancouver ,  BC   V5N 
        ",2.5
,"            Mei Shan Dong Po
        ",18,https://www.yelp.ca/biz/mei-shan-dong-po-vancouver?search_key=21294,"        (778) 379-9388
    ","             3420 Cambie Street Vancouver ,  BC   V5Z 2W8 
        ",3.0
,"            Fisherman’s Terrace Seafood Restaurant
        ",279,https://www.yelp.ca/biz/fishermans-terrace-seafood-restaurant-richmond?search_key=21294,"        (604) 303-9739
    ","             4151 Hazelbridge Way Suite 3580 Richmond ,  BC   V6X 4J7 
        ",4.0
,"            Kirin Seafood Restaurant
        ",247,https://www.yelp.ca/biz/kirin-seafood-restaurant-vancouver-2?search_key=21294,"        (604) 682-8833
    ","             1172 Alberni Street Vancouver ,  BC   V6E 3Z3 
        ",3.0
,"            Yummy Mammy
        ",3,https://www.yelp.ca/biz/yummy-mammy-vancouver?search_key=21294,"        (604) 558-3988
    ","             4963 Joyce Street Vancouver ,  BC   V5R 4G7 
        ",2.5
,"            Angel Cafe
        ",57,https://www.yelp.ca/biz/angel-cafe-vancouver?search_key=21294,"        (604) 323-8948
    ","             5995 Fraser Street Vancouver ,  BC   V5W 2Z6 
        ",3.0
,"            Yopo Cafe
        ",43,https://www.yelp.ca/biz/yopo-cafe-vancouver?search_key=21294,"        (604) 609-9676
    ","             1122 Homer St Vancouver ,  BC   V6B 2X6 
        ",3.5
,"            Royal Fortune Szechuan Restaurant
        ",9,https://www.yelp.ca/biz/royal-fortune-szechuan-restaurant-vancouver?search_key=21294,"        (604) 879-3633
    ","             3944 Fraser St Vancouver ,  BC   V5V 4E4 
        ",3.0
,"            Legend House
        ",36,https://www.yelp.ca/biz/legend-house-coquitlam-3?search_key=21294,"        (604) 475-5222
    ","             1169 Pacific Street Suite 140 Coquitlam ,  BC   V3B 0J1 
        ",4.0
,"            Grace Wok
        ",2,https://www.yelp.ca/biz/grace-wok-north-vancouver?search_key=21294,"        (604) 985-3136
    ","             636 Queensbury Avenue North Vancouver ,  BC   V7L 3V6 
        ",5.0
,"            Patterson Wonton House
        ",21,https://www.yelp.ca/biz/patterson-wonton-house-vancouver?search_key=26612,"        (604) 688-6868
    ","             917 Davie Street Vancouver ,  BC   V6Z 
        ",3.5
,"            IPOH Asian House
        ",21,https://www.yelp.ca/biz/ipoh-asian-house-vancouver?search_key=26612,"        (604) 251-3322
    ","             2128 E Hastings Street Vancouver ,  BC   V5L 1V2 
        ",3.0
,"            Kirin Seafood Restaurant
        ",207,https://www.yelp.ca/biz/kirin-seafood-restaurant-richmond?search_key=26612,"        (604) 303-8833
    ","             7900 Westminster Hwy 2nd Fl Richmond ,  BC   V6X 1A5 
        ",4.0
,"            Peninsula Seafood Restaurant
        ",25,https://www.yelp.ca/biz/peninsula-seafood-restaurant-vancouver-2?search_key=26612,"        (604) 428-9999
    ","             Oakridge Centre 650 W 41st Avenue, Unit 140 Vancouver ,  BC   V5Z 2M9 
        ",3.0
,"            Pinpin Restaurant
        ",66,https://www.yelp.ca/biz/pinpin-restaurant-vancouver?search_key=26612,"        (604) 322-3086
    ","             6113 Fraser Street Vancouver ,  BC   V5W 2Z9 
        ",3.0
,"            Sun Sui Wah Seafood Restaurant
        ",224,https://www.yelp.ca/biz/sun-sui-wah-seafood-restaurant-richmond?search_key=26612,"        (604) 273-8208
    ","             4940 No 3 Road Suite 102 Richmond ,  BC   V6X 3A5 
        ",3.5
,"            East One Chinese Seafood Restaurant
        ",13,https://www.yelp.ca/biz/east-one-chinese-seafood-restaurant-vancouver?search_key=26612,"        (604) 215-7875
    ","             2800 E 1st Avenue Vancouver ,  BC   V5M 4P3 
        ",2.5
,"            Healthy Noodle House
        ",44,https://www.yelp.ca/biz/healthy-noodle-house-vancouver?search_key=26612,"        (778) 371-8371
    ","             2716 W 4th Avenue Vancouver ,  BC   V6K 3V9 
        ",4.5
,"            New West Wonton House
        ",5,https://www.yelp.ca/biz/new-west-wonton-house-new-westminster?search_key=26612,"        (604) 519-8666
    ","             441 12th St New Westminster ,  BC   V3M 4H9 
        ",2.0
,"            The Change Dining & Bar
        ",18,https://www.yelp.ca/biz/the-change-dining-and-bar-vancouver?search_key=26612,"        (604) 728-9086
    ","             550 Denman Street Suite 100 Vancouver ,  BC   V6G 3H1 
        ",4.0
,"            Orange Door
        ",16,https://www.yelp.ca/biz/orange-door-north-vancouver?search_key=61541,"        (604) 986-1355
    ","             119 E 2nd St North Vancouver ,  BC   V7L 3G8 
        ",3.0
,"            China Glazed Restaurant
        ",2,https://www.yelp.ca/biz/china-glazed-restaurant-burnaby?search_key=61541,"        (604) 568-5997
    ","             Old Orchard Plaza 4429 Kingsway Ste 12 Burnaby ,  BC   V5H 2A1 
        ",2.0
,"            Pho Chung Nam
        ",14,https://www.yelp.ca/biz/pho-chung-nam-new-westminster-2?search_key=61541,"        (604) 540-1388
    ","             522 6th Avenue New Westminster ,  BC   V3L 5H3 
        ",3.0
,"            Victoria Chinese Restaurant
        ",18,https://www.yelp.ca/biz/victoria-chinese-restaurant-vancouver-2?search_key=61541,"        (604) 669-8383
    ","             1088 Melville Street Vancouver ,  BC   V6E 4L4 
        ",3.5
,"            Red Star Seafood Restaurant
        ",84,https://www.yelp.ca/biz/red-star-seafood-restaurant-vancouver?search_key=61541,"        (604) 261-8389
    ","             8298 Granville Street Vancouver ,  BC   V6P 4Z4 
        ",3.5
,"            Won More Szechuan Cuisine
        ",26,https://www.yelp.ca/biz/won-more-szechuan-cuisine-vancouver?search_key=61541,"        (604) 688-8856
    ","             1184 Denman Street Vancouver ,  BC   V6G 2M9 
        ",4.0
,"            Dinesty Dumpling House
        ",201,https://www.yelp.ca/biz/dinesty-dumpling-house-richmond-2?search_key=61541,"        (604) 303-7772
    ","             8111 Ackroyd Road Suite 160 Richmond ,  BC   V6X 3J9 
        ",3.5
,"            China Town
        ",6,https://www.yelp.ca/biz/china-town-vancouver?search_key=61541,,"             Pender Street Vancouver ,  BC 
        ",3.5
,"            Young Cafe
        ",2,https://www.yelp.ca/biz/young-cafe-new-westminster?search_key=61541,"        (604) 525-1238
    ","             609 12th Street New Westminster ,  BC   V3M 4J3 
        ",3.5
,"            Neptune Seafood Restaurant
        ",34,https://www.yelp.ca/biz/neptune-seafood-restaurant-surrey?search_key=61541,"        (604) 495-8886
    ","             10153 King George Boulevard Suite 100 Surrey ,  BC   V3T 5H9 
        ",3.0
,"            Chef Hung Taiwanese Beef Noodle
        ",143,https://www.yelp.ca/biz/chef-hung-taiwanese-beef-noodle-richmond?search_key=85669,"        (604) 295-9357
    ","             4151 Hazelbridge Way Unit 2800 Aberdeen Centre Richmond ,  BC   V6X 4J7 
        ",3.5
,"            China Creek Housing Company-Op
        ",1,https://www.yelp.ca/biz/china-creek-housing-company-op-vancouver?search_key=85669,"        (604) 876-4286
    ","             1230 8th Avenue E Vancouver ,  BC   V5T 1V2 
        ",5.0
,"            Golden Ocean Seafood Restaurant
        ",57,https://www.yelp.ca/biz/golden-ocean-seafood-restaurant-vancouver?search_key=85669,"        (604) 263-8886
    ","             2046 41st Ave W Vancouver ,  BC   V6M 1Y8 
        ",3.5
,"            Main Choice Chinese Restaurant
        ",20,https://www.yelp.ca/biz/main-choice-chinese-restaurant-surrey?search_key=85669,"        (604) 591-8677
    ","             13393 72 Avenue Surrey ,  BC   V3W 2N5 
        ",4.5
,"            Countryside North East Chinese Restaurant
        ",7,https://www.yelp.ca/biz/countryside-north-east-chinese-restaurant-richmond?search_key=85669,"        (604) 773-3032
    ","             8571 Alexandra Road Suite 108 Richmond ,  BC   V6X 1C3 
        ",4.0
,"            Hoy’s Wonton House
        ",33,https://www.yelp.ca/biz/hoys-wonton-house-vancouver?search_key=85669,"        (604) 874-4433
    ","             1202 Kingsway Vancouver ,  BC   V5V 3E1 
        ",2.0
,"            Tsui Hang Village Restaurant
        ",45,https://www.yelp.ca/biz/tsui-hang-village-restaurant-vancouver?search_key=85669,"        (604) 683-6868
    ","             1193 Granville Street Vancouver ,  BC   V6Z 1M1 
        ",3.0
,"            Connie’s Cook House
        ",74,https://www.yelp.ca/biz/connies-cook-house-vancouver?search_key=85669,"        (604) 738-0980
    ","             2135 W 4th Ave Vancouver ,  BC   V6K 1N7 
        ",3.5
,"            Xian Cuisine
        ",32,https://www.yelp.ca/biz/xian-cuisine-richmond?search_key=85669,"        (604) 279-9727
    ","             8260 Westminster Highway Richmond ,  BC   V6X 1A6 
        ",4.0
,"            Traditional Chinese BBQ House
        ",1,https://www.yelp.ca/biz/traditional-chinese-bbq-house-vancouver?search_key=16588,,"             3141 Kingsway Vancouver ,  BC   V5R 4B2 
        ",3.0
,"            Legendary Noodle House
        ",153,https://www.yelp.ca/biz/legendary-noodle-house-vancouver-2?search_key=16588,"        (604) 669-8551
    ","             1074 Denman Street Vancouver ,  BC   V6G 2M8 
        ",3.5
,"            Woking Dragon
        ",17,https://www.yelp.ca/biz/woking-dragon-coquitlam?search_key=85669,"        (604) 942-1482
    ","             1198 Landsdowne Drive Coquitlam ,  BC   V3E 1J7 
        ",3.5
,"            J’s Wok Restaurant
        ",5,https://www.yelp.ca/biz/js-wok-restaurant-coquitlam?search_key=16588,"        (604) 937-3611
    ","             1052C Austin Avenue Coquitlam ,  BC   V3K 3P3 
        ",2.5
,"            Kung Fu Noodle
        ",39,https://www.yelp.ca/biz/kung-fu-noodle-vancouver?search_key=16588,"        (604) 563-5666
    ","             682 Seymour Street Vancouver ,  BC   V6B 3K4 
        ",3.0
,"            Sun Garden Chinese Restaurant
        ",27,https://www.yelp.ca/biz/sun-garden-chinese-restaurant-vancouver?search_key=16588,"        (604) 733-3922
    ","             3832 Oak Street Vancouver ,  BC   V6H 2M5 
        ",3.0
,"            Ming’s Garden
        ",10,https://www.yelp.ca/biz/mings-garden-north-vancouver-2?search_key=16588,"        (604) 985-8115
    ","             965 Marine Drive North Vancouver ,  BC   V7P 1S4 
        ",4.0
,"            Chiu Yuet Chinese Restaurant
        ",,https://www.yelp.ca/biz/chiu-yuet-chinese-restaurant-burnaby?search_key=16588,"        (604) 298-8361
    ","             5901 Broadway Burnaby ,  BC   V5B 2Y1 
        ",
,"            Sea Harbour Seafood Restaurant
        ",68,https://www.yelp.ca/biz/sea-harbour-seafood-restaurant-richmond?search_key=16588,"        (604) 232-0816
    ","             150-8888 River Road Richmond ,  BC   V6X 0E1 
        ",3.0
,"            Sun Star Chinese
        ",18,https://www.yelp.ca/biz/sun-star-chinese-coquitlam?search_key=16588,"        (604) 939-4004
    ","             2154 Austin Avenue Coquitlam ,  BC   V3K 3R8 
        ",3.0
,"            Max Noodle House
        ",81,https://www.yelp.ca/biz/max-noodle-house-richmond-2?search_key=16588,"        (604) 231-8141
    ","             8291 Alexandra Road Suite 185 Richmond ,  BC   V6X 1C3 
        ",3.5
,"            ChongQing Restaurant
        ",14,https://www.yelp.ca/biz/chongqing-restaurant-surrey?search_key=30802,"        (604) 593-6929
    ","             8220 120th Street Surrey ,  BC   V3W 3N4 
        ",3.0
,"            Victorious VinlaM Enterprises
        ",1,https://www.yelp.ca/biz/victorious-vinlam-enterprises-vancouver?search_key=30802,"        (604) 439-9881
    ","             3357 Kingsway Vancouver ,  BC   V5R 5K6 
        ",4.0
,"            Red Hot Chili Pepper
        ",12,https://www.yelp.ca/biz/red-hot-chili-pepper-surrey?search_key=30802,"        (604) 583-9987
    ","             12790 96 Avenue Surrey ,  BC   V3V 7H7 
        ",3.0
,"            Hoitong Chinese Seafood Restaurant
        ",10,https://www.yelp.ca/biz/hoitong-chinese-seafood-restaurant-richmond?search_key=30802,"        (604) 276-9229
    ","             8191 Westminster Highway Suite 160 Richmond ,  BC   V6X 1A7 
        ",4.5
,"            Szechuan Zeng’s Restaurant
        ",4,https://www.yelp.ca/biz/szechuan-zengs-restaurant-surrey?search_key=30802,"        (604) 498-5766
    ","             10302 City Parkway Unit 1 Surrey ,  BC   V3T 4Y8 
        ",3.0
,"            Lucky Joy BBQ Restaurant
        ",13,https://www.yelp.ca/biz/lucky-joy-bbq-restaurant-richmond?search_key=30802,"        (604) 303-8172
    ","             11780 Thorpe Rd Richmond ,  BC   V6X 1J6 
        ",3.5
,"            Paul’s Kitchen
        ",14,https://www.yelp.ca/biz/pauls-kitchen-richmond?search_key=30802,"        (604) 273-1319
    ","             4380 No. 3 Road Richmond ,  BC   V6X 3V7 
        ",4.5
,"            Yummy Wonton House
        ",7,https://www.yelp.ca/biz/yummy-wonton-house-delta?search_key=30802,"        (604) 591-6638
    ","             8677 120th Street Delta ,  BC   V4C 6R4 
        ",2.5
,"            Zhous Chinese Restaurant
        ",6,https://www.yelp.ca/biz/zhous-chinese-restaurant-coquitlam?search_key=63435,"        (604) 936-9958
    ","             1930 Como Lake Avenue Coquitlam ,  BC   V3J 3R3 
        ",3.0
,"            Ah Wai Kitchen
        ",9,https://www.yelp.ca/biz/ah-wai-kitchen-richmond?search_key=30802,"        (604) 231-9878
    ","             8888 Odlin Cresent Suite 1030 Richmond ,  BC   V6X 3Z8 
        ",4.0
,"            Tsim Chai Noodle Restaurant
        ",78,https://www.yelp.ca/biz/tsim-chai-noodle-restaurant-richmond?search_key=30802,"        (604) 273-6288
    ","             8251 Westminster Highway Suite 50 Richmond ,  BC   V6X 1A7 
        ",3.5
,"            Top Shanghai Cuisine Restaurant
        ",123,https://www.yelp.ca/biz/top-shanghai-cuisine-restaurant-richmond-2?search_key=63435,"        (604) 278-8798
    ","             8100 Ackroyd Road Unit 120 Richmond ,  BC   V6X 3K2 
        ",3.5
,"            Manchu Wok
        ",7,https://www.yelp.ca/biz/manchu-wok-burnaby-3?search_key=63435,"        (604) 439-9637
    ","             Metrotown Mall 4820 Kingsway Burnaby ,  BC   V5H 4J2 
        ",1.5
,"            James Snacks
        ",10,https://www.yelp.ca/biz/james-snacks-richmond?search_key=63435,"        (604) 716-1328
    ","             4540 No 3 Road Unit 1160 Richmond ,  BC   V6X 4E8 
        ",4.5
,"            The Original Szechuan Chongqing Bistro
        ",9,https://www.yelp.ca/biz/the-original-szechuan-chongqing-bistro-vancouver-2?search_key=63435,"        (604) 734-1668
    ","             88 W Pender Street Unit 2029 Vancouver ,  BC   V6B 6N9 
        ",3.0
,"            Peaceful Restaurant
        ",64,https://www.yelp.ca/biz/peaceful-restaurant-vancouver-5?search_key=63435,"        (604) 559-9533
    ","             2394 W 4th Avenue Vancouver ,  BC   V6K 1P2 
        ",3.0
,"            Golden Eats Seafood Restaurant
        ",7,https://www.yelp.ca/biz/golden-eats-seafood-restaurant-vancouver?search_key=63435,"        (604) 336-3389
    ","             2141 Kingsway Vancouver ,  BC   V5N 2T5 
        ",2.5
